,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30
D11,10.020121740995846,14.26851503826498,16.296719733009912,7.907883629730153,7.0806495330939985,2.2346198094900904,5.010130381207292,1.5853873746525884,8.0818115456522,12.683121953756688,0.0,9.641813315442848,2.2548904917149826,5.205777338012788,7.07679301560821,12.096452013813282,8.193234768686626,11.584405369115368,11.795273987844993,8.019179543876916,6.932447178546539,2.710718498231569,10.02426416911735,9.15372158558139,8.276392072571035,4.9828456559925,4.190648473694786,5.153397516147698,4.450810459609176,0.5790521717603362,5.414917816327633,3.202944941789425,12.816446278727799,12.051396591024599,7.085348752765925,4.831379323157492,6.89331942292099,4.503311317979244,11.995149657137643,14.825731880146595,10.363747341158286,9.167396517499634
D12,19.602398863908366,5.0101600533448165,25.5889243702282,17.059369282222338,3.540381306586278,7.926979954353328,5.704491211685438,11.208904427417512,17.721364332926665,3.54037055632644,9.641813315442848,0.0,11.581889307471009,14.819465090332821,16.554399670286497,21.511708617057245,3.288441901567879,2.609850140441655,3.4494027902065802,1.8123466232919776,16.14338255012784,12.242561933814603,17.23548118352989,4.221421701483172,4.951731306119883,11.022522540051973,10.276950766769962,12.130541193410025,14.072453602607117,9.917129244099142,5.686972077626135,11.565664786328918,21.575873360500903,20.753381523663734,2.556638548591983,6.584433434465476,3.8529564494595103,7.180630462808369,21.44669111903627,7.080904876020296,7.247944165514573,18.026685181464693
C1,8.505443088430262,16.347159649959558,15.061269655602588,7.101515126267853,8.680653746683914,3.6930678017306056,7.255980949968869,1.0449832017888103,6.388726818214166,14.764639179069741,2.2548904917149826,11.581889307471009,0.0,3.8138160640767493,4.974943771487681,10.805432639297754,10.38945185094903,13.31416495367896,13.398468104531688,9.870801236369642,4.704936648529364,0.8037500145242976,10.331710778114003,11.39050525348768,9.459087213601688,4.082955154657842,3.6163497775997775,3.7185767506043974,2.6567624452959304,1.7721729133261195,7.6670528830143265,4.0518483823873765,12.09402198039941,11.398932543650437,9.041236973183429,7.081398555022184,8.445508144609216,6.731334632181282,10.659290236976924,17.04703374910116,11.119732720159469,8.545493269213425
C2,4.818200484094319,19.31094356043305,11.259642038281758,3.4950271405079048,12.244167862877095,7.254858356100614,9.740224961850895,3.7163257726024623,2.9439351928242017,17.73079854276086,5.205777338012788,14.819465090332821,3.8138160640767493,0.0,3.113541217008161,7.009092989245505,13.059976016391188,16.787845407199747,16.973148994458676,13.222774513389341,3.9090107969004277,3.0101552969164165,7.79569053162839,13.807750288053889,13.214247556038512,7.524387966759416,7.27284290759534,6.745083805532444,1.3943424214088058,5.042179714025696,10.044674713232704,4.1565509640075184,8.40204524111938,7.76020027836437,12.267533959348073,9.245398492545224,12.037608068980866,8.726992345749835,6.876257207255511,19.485202441077337,14.933405221337912,5.0200035955175055
C3,4.706295885830291,21.311347479126294,11.335617282583112,5.6126976744950285,13.564570020566396,8.642151160974803,12.02837180981354,5.506046431530033,2.583316082702239,19.72730379073291,7.07679301560821,16.554399670286497,4.974943771487681,3.113541217008161,0.0,7.26015337477842,15.26532436267041,18.22051111796638,18.23823168680623,14.831361211408632,1.2635386631871726,4.369443398866062,10.541180546475037,16.1754262715623,14.078904409913545,7.249804064965408,7.383629970333121,6.1274533983249295,2.7912679254066486,6.6940864056768055,12.396818153349123,7.061080133129492,9.743387906959914,9.297924289797201,14.016035925190641,11.69351856128784,13.311408107758801,11.242302561999454,7.0222604311296,21.866716007738628,15.297202614593372,7.0545803834465435
C4,2.553861593461,25.690446055389828,4.257046187964609,4.563125628938093,19.177019902312587,14.230690035517423,16.06382335039581,10.69502356347442,4.756993266465005,24.141592145440868,12.096452013813282,21.511708617057245,10.805432639297754,7.009092989245505,7.26015337477842,0.0,19.345549443757367,23.634068252682063,23.887522457379454,20.020200802012727,8.494380754849594,10.003451050803035,7.972769208867082,19.836921982261327,20.22137344829435,14.186237267299955,14.099982011528542,13.191745155997173,8.198106607228507,12.007238973329812,16.268478742369634,10.02796936363188,3.5184016373928175,3.654014355547342,18.997822734736438,15.378433743658572,18.98592310193749,14.7900706656677,0.3046075560953188,25.320493839605355,21.904367302805618,4.2106203170609
C5,17.67630565760455,6.345437025910497,23.267454782200655,14.799143478282309,4.8532661855541095,7.13258343615482,3.324977400812651,9.759535315172908,16.00364604783011,4.810598367865739,8.193234768686626,3.288441901567879,10.38945185094903,13.059976016391188,15.26532436267041,19.345549443757367,0.0,5.884645406815134,6.733105573199061,3.427744289495989,15.094117645021978,10.903838741946842,14.33115510683636,1.3921001964790427,6.963556859861541,11.02972883439886,10.158680343621448,11.93472936204867,12.575235448609314,8.619199594906634,3.0777208611802394,9.325600496346068,19.01577838865834,18.184764672502343,2.7874678068309104,3.9711952811898388,5.085231158562147,4.568502348594202,19.317315440184263,6.680468146319524,9.657504295884241,15.589522847730908
C6,21.60429018206321,4.9953802173753035,27.777354551351127,19.265287460441826,4.659085719796549,9.624884821875801,8.174068225052508,13.094713286994478,19.624108430517854,4.121191705543541,11.584405369115368,2.609850140441655,13.31416495367896,16.787845407199747,18.22051111796638,23.634068252682063,5.884645406815134,0.0,1.0526312384021133,3.6344502966175627,17.66871511900143,14.0361622957533,19.74087862752149,6.692849574012597,4.920871759609172,12.018974479162193,11.402314981912554,13.21549593633743,15.90930276085539,11.770795345208743,8.209580034231431,13.829448340565555,23.907802652108934,23.092954557742747,4.730480531358696,9.084333120428454,4.923947820455002,9.666731514388712,23.548950552415388,8.065850728820408,6.312034376609438,20.314823137487966
C7,21.789573162378044,5.917732293921598,28.066173120158446,19.58568630040585,4.73140400025135,9.740244369906017,8.759216359917485,13.260127701704034,19.759798045417032,5.145801287085232,11.795273987844993,3.4494027902065802,13.398468104531688,16.973148994458676,18.23823168680623,23.887522457379454,6.733105573199061,1.0526312384021133,0.0,4.08914419809053,17.620706524726188,14.14532311389128,20.306659286827585,7.631683174294265,4.506942967352083,11.785608279260657,11.23125642559078,13.00518361942811,16.027715725620183,11.932734233504558,8.842724519539264,14.213328172732124,24.30760709634761,23.50032399920046,5.231543619136332,9.687259234902365,4.9539211524154165,10.251878813769551,23.789867834411922,9.085298469828418,5.496894986971488,20.68959491008733
C8,18.03021625399639,6.8196083147335465,24.15038027067008,15.63377344471478,1.8057240021712189,6.189422108431359,4.690902973852901,9.561366731180803,16.093801817906137,5.327009208450344,8.019179543876916,1.8123466232919776,9.870801236369642,13.222774513389341,14.831361211408632,20.020200802012727,3.427744289495989,3.6344502966175627,4.08914419809053,0.0,14.382264605980787,10.556587574655714,16.218869929875286,4.724957541205201,3.6244833342924476,9.212980084395198,8.464606145127256,10.318201293158042,12.40876178026343,8.250151113660204,4.814782987821832,10.195843052592696,20.278651456434524,19.46547694181377,1.146318614036027,5.625859982410174,2.111911804999159,6.177654060067016,19.940630068508405,8.672773447478914,6.246316505041739,16.681288296268505
C9,5.942871718474864,20.992512138510307,12.52223018396506,6.774641551941835,13.012800372583076,8.222980667275746,11.94197023903762,5.437684976650799,3.846404248231687,19.41526385240418,6.932447178546539,16.14338255012784,4.704936648529364,3.9090107969004277,1.2635386631871726,8.494380754849594,15.094117645021978,17.66871511900143,17.620706524726188,14.382264605980787,0.0,4.265233067487,11.590916959250277,16.085822055123487,13.352717924971364,6.296747127019641,6.546453168715948,5.115539723304009,3.1405590288777705,6.476550470900563,12.34003523522783,7.478451259068447,11.004655636277635,10.550948590163804,13.637451355642312,11.7023594462463,12.744798064577928,11.298501189442044,8.249628386193553,21.750463993616417,14.39915306040415,8.248095254083596
C10,7.715971771392504,16.950468535799928,14.258844938207158,6.324033207028808,9.419439434017672,4.413151545234405,7.698145304987243,1.1725353029927186,5.619887708402731,15.365635633401643,2.710718498231569,12.242561933814603,0.8037500145242976,3.0101552969164165,4.369443398866062,10.003451050803035,10.903838741946842,14.0361622957533,14.14532311389128,10.556587574655714,4.265233067487,0.0,9.735426248867716,11.84757744619426,10.248836664546154,4.755934276547351,4.361018481926995,4.244887819813427,1.8835846259840512,2.334118067656948,8.08595599033685,3.775821360244907,11.311675081762862,10.624759094812397,9.691806067666322,7.437171445203305,9.191536282212219,7.037649303444883,9.858960011711247,17.528534762979135,11.923279369996958,7.783387965176238
C11,8.259177049251312,20.393638708024866,10.437275548159189,5.112474640790763,16.07619408000019,12.12293040045379,11.567293451241246,9.517030626492783,8.6378761736103,18.993343635171847,10.02426416911735,17.23548118352989,10.331710778114003,7.79569053162839,10.541180546475037,7.972769208867082,14.33115510683636,19.74087862752149,20.306659286827585,16.218869929875286,11.590916959250277,9.735426248867716,0.0,14.333136894429751,17.81120482107109,14.405719771884685,13.841267968827948,13.979683110563485,9.024218199167397,10.331915312724337,11.548808501057218,6.8268424598355955,5.649361756660414,4.91700768434624,15.075138193604001,10.659275528088385,16.003927530715906,10.074148018253155,8.152744238277874,19.169958719538013,20.20664953560378,4.142367225047478
C12,18.302698530024195,6.0642612216870555,23.64933859919502,15.274003852226363,6.230372533301439,8.311147097926655,4.149868782793414,10.684051443506643,16.738987809588952,4.678845313079315,9.15372158558139,4.221421701483172,11.39050525348768,13.807750288053889,16.1754262715623,19.836921982261327,1.3921001964790427,6.692849574012597,7.631683174294265,4.724957541205201,16.085822055123487,11.84757744619426,14.333136894429751,0.0,8.311662238718492,12.306258413644505,11.422436591228879,13.167920734959296,13.437023999671394,9.620605445616983,3.7838436811835057,9.898578156179733,19.265414069076588,18.43376949493583,4.17168456763935,4.564739929430584,6.4688795617824395,5.108297402265794,19.828854568233112,5.695013706513359,10.97125971903364,15.948155542795922
C13,17.96402871173554,9.589918420465706,24.464434031909715,16.176230154035114,2.203817768326092,6.051232747865785,7.100682955915479,9.540756031148893,15.83492410989008,8.321718635622638,8.276392072571035,4.951731306119883,9.459087213601688,13.214247556038512,14.078904409913545,20.22137344829435,6.963556859861541,4.920871759609172,4.506942967352083,3.6244833342924476,13.352717924971364,10.248836664546154,17.81120482107109,8.311662238718492,0.0,7.329865782480096,6.847240450060465,8.562901217160867,12.114418114371666,8.256073370408531,7.4132066865099135,11.176702808716133,21.090720892928665,20.32028208350161,4.224956455635008,7.978405983754239,2.0831086635269753,8.3841331688209,20.090270505491723,12.027774870617394,2.7811054531080868,17.440347074981457
C14,11.700621209283995,16.032287737268238,18.402953678297205,10.98942092357967,7.545500233217272,4.198572190718769,8.651089032586903,4.915593524175829,9.466930858961083,14.530162802696024,4.9828456559925,11.022522540051973,4.082955154657842,7.524387966759416,7.249804064965408,14.186237267299955,11.02972883439886,12.018974479162193,11.785608279260657,9.212980084395198,6.296747127019641,4.755934276547351,14.405719771884685,12.306258413644505,7.329865782480096,0.0,0.9129600178795878,1.2410405568795582,6.152186925589131,4.463230791620357,9.12866906408221,7.886883768188719,15.926035299103194,15.279541896142417,8.803251257956859,8.919021740710749,7.240614633147714,8.826286056891563,13.992423223379301,17.55561875247018,8.107713663263892,12.48543640151974
C15,11.66213823780742,15.280072427647479,18.34296832464522,10.67730294960852,6.849671299203841,3.2856840942719656,7.739569000813539,4.32497401320006,9.442390110251912,13.761599945920624,4.190648473694786,10.276950766769962,3.6163497775997775,7.27284290759534,7.383629970333121,14.099982011528542,10.158680343621448,11.402314981912554,11.23125642559078,8.464606145127256,6.546453168715948,4.361018481926995,13.841267968827948,11.422436591228879,6.847240450060465,0.9129600178795878,0.0,1.853635931748614,5.945246107485007,3.7026457083998454,8.21696293413931,7.205353236123108,15.653588050209397,14.978757564436133,7.996336877680635,8.007295738934934,6.5517050767722855,7.920274199482152,13.921779688261562,16.716376186226967,7.919883424112551,12.144262020881447
C16,10.676152998138308,17.13355609506686,17.377062197116853,10.239506072192174,8.693920843758603,4.893974771408986,9.35096960167701,4.693145615142569,8.443494104930647,15.613581808805485,5.153397516147698,12.130541193410025,3.7185767506043974,6.745083805532444,6.1274533983249295,13.191745155997173,11.93472936204867,13.21549593633743,13.00518361942811,10.318201293158042,5.115539723304009,4.244887819813427,13.979683110563485,13.167920734959296,8.562901217160867,1.2410405568795582,1.853635931748614,0.0,5.351312483739964,4.585767877511589,9.822234972313638,7.735676985626852,15.105148414293089,14.492470438181908,9.839156047987945,9.512696081179513,8.393590792689983,9.348054948571582,12.9855173992491,18.530639277258956,9.321525646981774,11.759503309526677
C17,5.853924956357179,18.71526038563974,12.45420085492339,4.8893662717277815,11.300414424763357,6.291618952083527,9.301198557975036,2.8683696791259976,3.73658112135218,17.129984914900668,4.450810459609176,14.072453602607117,2.6567624452959304,1.3943424214088058,2.7912679254066486,8.198106607228507,12.575235448609314,15.90930276085539,16.027715725620183,12.40876178026343,3.1405590288777705,1.8835846259840512,9.024218199167397,13.437023999671394,12.114418114371666,6.152186925589131,5.945246107485007,5.351312483739964,0.0,4.159494999413246,9.65341183332394,4.348584531343891,9.7780360839591,9.147425836298673,11.516898465805799,8.926223516061754,11.07418126585865,8.462624119358566,8.038604780356032,19.13197990967071,13.706918125972306,6.413607030684667
C18,9.85692610720318,14.618669392279394,16.2323786471493,7.93309942352029,7.202573106363628,2.223797244988207,5.492421051212775,1.3274617858078916,7.854184814711232,13.034182034880775,0.5790521717603362,9.917129244099142,1.7721729133261195,5.042179714025696,6.6940864056768055,12.007238973329812,8.619199594906634,11.770795345208743,11.932734233504558,8.250151113660204,6.476550470900563,2.334118067656948,10.331915312724337,9.620605445616983,8.256073370408531,4.463230791620357,3.7026457083998454,4.585767877511589,4.159494999413246,0.0,5.911053927366983,3.555322350490863,12.886628374118253,12.137425426774232,7.363542350050371,5.363094875808767,6.995681800073127,5.056140172664386,11.892382308167925,15.274861615119478,10.225189228949285,9.248813405931916
C19,14.612261424558524,9.421967805001785,20.206367947816126,11.724835048176276,5.262267912981538,4.944455674250633,0.4785349230992043,6.917370317056615,12.983237016843509,7.877819163292643,5.414917816327633,5.686972077626135,7.6670528830143265,10.044674713232704,12.396818153349123,16.268478742369634,3.0777208611802394,8.209580034231431,8.842724519539264,4.814782987821832,12.34003523522783,8.08595599033685,11.548808501057218,3.7838436811835057,7.4132066865099135,9.12866906408221,8.21696293413931,9.822234972313638,9.65341183332394,5.911053927366983,0.0,6.248157851456393,16.012354404236604,15.183549949469713,3.6835415542715046,0.9171748597168795,5.333671921378449,1.5243498854475077,16.239612855887056,9.478839197742456,10.17712262613625,12.543372858760955
C20,8.405595668227175,15.667232194404576,14.032091651080403,5.508729103581718,9.663138779702763,5.313252223107969,6.035941503183894,3.0429591407914844,6.967436079812444,14.11456112218698,3.202944941789425,11.565664786328918,4.0518483823873765,4.1565509640075184,7.061080133129492,10.02796936363188,9.325600496346068,13.829448340565555,14.213328172732124,10.195843052592696,7.478451259068447,3.775821360244907,6.8268424598355955,9.898578156179733,11.176702808716133,7.886883768188719,7.205353236123108,7.735676985626852,4.348584531343891,3.555322350490863,6.248157851456393,0.0,10.094327894481017,9.288830689228172,9.112992084557707,5.3714469651230035,9.536820920196634,4.798051286841683,9.993523729102304,15.510720734195507,13.445411110665246,6.485446807505519
C21,5.420199760526405,25.29426277160709,4.789023866466197,4.995308862906204,19.729398229489615,15.048720887926075,15.9066133567573,11.685796464064858,7.1763469040395425,23.808711340047566,12.816446278727799,21.575873360500903,12.09402198039941,8.40204524111938,9.743387906959914,3.5184016373928175,19.01577838865834,23.907802652108934,24.30760709634761,20.278651456434524,11.004655636277635,11.311675081762862,5.649361756660414,19.265414069076588,21.090720892928665,15.926035299103194,15.653588050209397,15.105148414293089,9.7780360839591,12.886628374118253,16.012354404236604,10.094327894481017,0.0,0.8319306279747016,19.180205601914246,15.095356697196468,19.58552703691388,14.488236674082358,3.8116381072070262,24.442861852017852,23.097694276746616,3.6509136532057407
C22,5.198224093545793,24.462339003828184,5.537800467668449,4.301522865835546,18.934798213140297,14.285502344644529,15.080348152102001,10.955277837425749,6.766070314166168,22.977084708943753,12.051396591024599,20.753381523663734,11.398932543650437,7.76020027836437,9.297924289797201,3.654014355547342,18.184764672502343,23.092954557742747,23.50032399920046,19.46547694181377,10.550948590163804,10.624759094812397,4.91700768434624,18.43376949493583,20.32028208350161,15.279541896142417,14.978757564436133,14.492470438181908,9.147425836298673,12.137425426774232,15.183549949469713,9.288830689228172,0.8319306279747016,0.0,18.3642066165938,14.266477175662846,18.794573135977558,13.659321664277611,3.9219823947991244,23.61876867856935,22.357842316034,2.8886193936695452
C23,17.057486139450862,7.377933201197366,23.10324173514355,14.577770989911695,2.070093659283148,5.414859172963184,3.5460883806519425,8.652550128439936,15.165631433843611,5.818583519483977,7.085348752765925,2.556638548591983,9.041236973183429,12.267533959348073,14.016035925190641,18.997822734736438,2.7874678068309104,4.730480531358696,5.231543619136332,1.146318614036027,13.637451355642312,9.691806067666322,15.075138193604001,4.17168456763935,4.224956455635008,8.803251257956859,7.996336877680635,9.839156047987945,11.516898465805799,7.363542350050371,3.6835415542715046,9.112992084557707,19.180205601914246,18.3642066165938,0.0,4.482091396724915,2.29787227988683,5.031528332329838,18.92622889253525,8.792706249310914,6.972302215701285,15.595683754794837
C24,13.75874273539739,10.315846032670912,19.299651370496534,10.828764896423174,5.890595912351907,4.72622232317988,0.9381266056523068,6.264677410358461,12.17447471590383,8.7794390990744,4.831379323157492,6.584433434465476,7.081398555022184,9.245398492545224,11.69351856128784,15.378433743658572,3.9711952811898388,9.084333120428454,9.687259234902365,5.625859982410174,11.7023594462463,7.437171445203305,10.659275528088385,4.564739929430584,7.978405983754239,8.919021740710749,8.007295738934934,9.512696081179513,8.926223516061754,5.363094875808767,0.9171748597168795,5.3714469651230035,15.095356697196468,14.266477175662846,4.482091396724915,0.0,5.924260082602755,0.6071821196080964,15.353983166519837,10.241572347555051,10.707692372122393,11.631082675379249
C25,16.849491896160547,8.841695740426253,23.189903193085645,14.76329199915427,0.3125943616056606,4.790463593201265,5.032173793130475,8.32143129982424,14.807291335558196,7.3933261803297325,6.89331942292099,3.8529564494595103,8.445508144609216,12.037608068980866,13.311408107758801,18.98592310193749,5.085231158562147,4.923947820455002,4.9539211524154165,2.111911804999159,12.744798064577928,9.191536282212219,16.003927530715906,6.4688795617824395,2.0831086635269753,7.240614633147714,6.5517050767722855,8.393590792689983,11.07418126585865,6.995681800073127,5.333671921378449,9.536820920196634,19.58552703691388,18.794573135977558,2.29787227988683,5.924260082602755,0.0,6.355425748500085,18.879017424334755,10.781322472082628,4.860333096253839,15.941454469501602
C26,13.196924337169694,10.910488047958086,18.699364253834677,10.23673488130658,6.342957245242015,4.672281987564141,1.4943616818489942,5.868648644659934,11.64598868684394,9.37858787642272,4.503311317979244,7.180630462808369,6.731334632181282,8.726992345749835,11.242302561999454,14.7900706656677,4.568502348594202,9.666731514388712,10.251878813769551,6.177654060067016,11.298501189442044,7.037649303444883,10.074148018253155,5.108297402265794,8.3841331688209,8.826286056891563,7.920274199482152,9.348054948571582,8.462624119358566,5.056140172664386,1.5243498854475077,4.798051286841683,14.488236674082358,13.659321664277611,5.031528332329838,0.6071821196080964,6.355425748500085,0.0,14.768762756440019,10.761699422360078,11.08383324869616,11.027165291367625
C27,2.3213256655651726,25.660497335361413,4.421619728121933,4.565435329227656,19.073809595027168,14.11446219065701,16.026882554708507,10.57557179491413,4.543275432482414,24.10763919297261,11.995149657137643,21.44669111903627,10.659290236976924,6.876257207255511,7.0222604311296,0.3046075560953188,19.317315440184263,23.548950552415388,23.789867834411922,19.940630068508405,8.249628386193553,9.858960011711247,8.152744238277874,19.828854568233112,20.090270505491723,13.992423223379301,13.921779688261562,12.9855173992491,8.038604780356032,11.892382308167925,16.239612855887056,9.993523729102304,3.8116381072070262,3.9219823947991244,18.92622889253525,15.353983166519837,18.879017424334755,14.768762756440019,0.0,25.332814294331474,21.744877669192544,4.315130186292224
C28,23.90875708338302,3.5572222967088103,28.984780305122076,20.767463616883592,10.477793575155976,13.796995425625415,9.83834419841047,16.3692741852476,22.407688066672335,3.944972429989828,14.825731880146595,7.080904876020296,17.04703374910116,19.485202441077337,21.866716007738628,25.320493839605355,6.680468146319524,8.065850728820408,9.085298469828418,8.672773447478914,21.750463993616417,17.528534762979135,19.169958719538013,5.695013706513359,12.027774870617394,17.55561875247018,16.716376186226967,18.530639277258956,19.13197990967071,15.274861615119478,9.478839197742456,15.510720734195507,24.442861852017852,23.61876867856935,8.792706249310914,10.241572347555051,10.781322472082628,10.761699422360078,25.332814294331474,0.0,14.14536372969469,21.308414596849424
